,terrorism,Turkey,Iraq,Iran,persian gulf,opec,blending,crack spread,crude oil,liquefied natural gas,liquefied petroleum gas,nymex,petroleum,refined products,refinery,residual fuel oil,wti,oil barrel,petroleum industry,crude inventories,lease condensate,hydrocarbons,pentanes,pipeline,GDP,recession,economic growth,commodity,price of gold,price of oil,price of crude,oil volatility,oil producers,oil exporter,oil sands,peak oil,Canada,Middle East,South America,Alberta,China,Australia,Russia,Arctic,oil rich,CAD/USD,CAD/JPY,oil market,cost per gallon,refining capacity,fuel efficiency,oil crisis,inflation,Gulf War,store oil,oil transportation,natural gas,the interest rates,world crude,supply,interest rates,endogenous variables,federal funds rate,real oil price,share of oil,marginal production cost,income elasticity,the oil supply,volatility,demand and supply,production levels,barrels per day,oil markets,world economic growth,impulse response function,var model,crude oil futures,oil prices,spr releases,Government Policy,crude oil prices,oil shock,us oil,american economic review,exchange and interest,the oil,demand shock,exchange rates,monetary policy,bureau of economic,global production,market uncertainty,market volatility,spot price,energy information administration,spr release,private stocks,crude oil supply,wti futures price,funds rate,the middle east,demand,federal funds,impulse responses,wti futures,supply shock,price elasticity,crude oil price,crude price,oil consumption,elasticity of demand,Energy Prices,scarcity rent,oil supply,oil production,oil price,natural gas production,marginal revenue,multipliers,strategic petroleum,gasoline demand,oil demand,impulse response,oil futures,interest rate,barrels of oil,real gdp,oil price change,run demand,chinese oil consumption,strategic petroleum reserve,Oil Shocks,OPEC_price
liquefied petroleum gas,0.365901218829,0.0668874284858,0.440278061436,0.089338853276,0.367705717105,0.350961674887,0.367794446266,0.159885985673,0.124957185089,0.185059056316,1.0,0.135590107055,0.432547460312,0.165117107869,0.401720924732,0.0609330555418,0.0139527152643,0.00432765949409,0.441971468042,0.246397238264,0.0107538090267,0.348527688428,0.268491835663,0.395752508192,0.284494380661,0.157858890226,0.367341796056,0.34121493626,0.265811623003,0.0123422473739,0.0622999136193,0.0875454621342,0.434091547329,0.354386158592,0.0893689057786,0.349836167613,0.406463648431,0.34221708601,0.380652215637,0.372705307929,0.368714733666,0.389872529218,0.312878747446,0.130171551387,0.167946610683,0.132827632383,0.147182713689,0.322759833715,0.0969564789612,0.470252555598,0.320245995028,0.347885939842,0.230622574266,0.396601012096,0.152690229346,0.403175897489,0.338376524551,0.129431882657,0.435510922598,0.411492925332,0.275318232692,0.0733859352285,0.198601668422,0.171258629774,0.168107505637,0.102483824912,0.0147420430522,0.179616927371,0.383985816216,0.184341478745,0.00347980960587,0.160310228511,0.268418108761,0.351872457434,0.101057354626,0.0170754719092,0.204510198753,0.0498924757492,0.0319049169692,0.430824079224,0.0516334566603,0.252616654119,0.268748184568,0.360166868602,0.100214528128,0.0775992192755,0.0641961462788,0.427136208789,0.355846314877,0.34653031504,0.332545597284,0.21801746842,0.251207019203,0.189130570497,0.33562217425,0.268539202325,0.23445943545,0.234153261146,0.054075167869,0.173981873147,0.293762547157,0.18591600224,0.251091753748,0.310570886782,0.0278244672813,0.0773591163769,0.0635929770687,0.0178762097785,0.0120090161371,0.41741772038,0.0167993160504,0.0604695119739,0.210200164171,0.445617956613,0.455633795336,0.0120537489807,0.206253998463,0.107104251241,0.327568371744,0.420564709154,0.138901324379,0.250699948185,0.393695311485,0.238451417861,0.245919370588,0.0641341197772,0.0855038442127,0.295640156281,0.012585492926,0.331036381425,0.447234693378,0.27535074855,0.247011981065
nymex,0.00858732016704,0.0753354656543,0.0195668681666,0.0790033686764,0.0152731249778,0.302495885957,0.128446108942,0.393188866821,0.818412189713,0.111691503928,0.135590107055,1.0,0.031369693499,0.0477269998624,0.173797010172,0.0890419103151,0.70027771842,0.683594524048,0.020246355946,0.424107184693,0.0255753514444,0.0534585269371,0.128215070151,0.105948112738,0.109460084201,0.185734492524,0.0153696246478,0.289246237763,0.0245594004137,0.722043101635,0.769464336913,0.148236014589,0.345102783553,0.210830428756,0.444962643,0.428682336777,0.063931415997,0.0831229243133,0.0291662873514,0.173526447765,0.129284403077,0.272994626982,0.143866849733,0.0811841486242,0.126047523463,0.135610286002,0.312077237698,0.704047345484,0.419382676985,0.35934667434,0.525694465312,0.366010535233,0.282987757443,0.081049578109,0.211895543962,0.162800101165,0.400922054851,0.117192043132,0.322679556602,0.0308134847263,0.215843700369,0.0742461847208,0.16071119432,0.638630890996,0.139686307034,0.222081561987,0.0443121287699,0.272505791383,0.115522121584,0.0256006636982,0.202873533966,0.267584788984,0.53668459811,0.033349329755,0.0129794487998,0.143878082577,0.666630592036,0.808683459134,0.167550473594,0.0637317230772,0.840165962515,0.197405869231,0.509036090231,0.0364950887851,0.176016273568,0.214110508548,0.129614526878,0.0084329372839,0.122622926566,0.0809605068104,0.136318762671,0.00791004285996,0.0925830759947,0.237992827883,0.438242283801,0.101520929773,0.0843787229399,0.346091623195,0.0472965355898,0.19067813396,0.00697910689242,0.311929244364,0.134791033641,0.0262775526385,0.217713020063,0.141698567459,0.045517060189,0.686694788175,0.707061796619,0.454645785646,0.243641788477,0.731659976105,0.00255892587074,0.401492147717,0.354193438706,0.721619486815,0.266340789914,0.108272001544,0.0425628660617,0.323844930555,0.276218176997,0.62549057478,0.00229987708952,0.807291525426,0.316915305014,0.243462874993,0.0295309622269,0.201935315233,0.226938673767,0.254061809364,0.320012776412,0.0290870571176,0.160068659732
petroleum,0.849607308938,0.0746422622038,0.654050665735,0.469905470175,0.697654688986,0.589901215949,0.819949120836,0.124687863354,0.0842916553934,0.50023228212,0.432547460312,0.031369693499,1.0,0.512883420008,0.696672646415,0.300437883655,0.180391201078,0.206682960403,0.881497655907,0.161953989539,0.0384560401077,0.836372761802,0.0836403817341,0.897453460353,0.605258045133,0.590032135898,0.808684809755,0.743795931856,0.6403975024,0.235111319329,0.138891223558,0.229537591941,0.860044916224,0.599710165105,0.312248269669,0.649545673229,0.894359582137,0.711826496398,0.842338037368,0.84000326959,0.802839492759,0.813949056685,0.721915702907,0.0505295471638,0.226570216408,0.303342727295,0.208547545188,0.337775278486,0.237480722981,0.60948016769,0.433495401356,0.584329326117,0.498855757708,0.826656066524,0.427013229779,0.808432803914,0.68626691156,0.0597217318163,0.49479354704,0.897682532695,0.306259085035,0.102848160769,0.31273101398,0.26722729689,0.213252571224,0.0141431944915,0.0645905072305,0.231343800072,0.830207801394,0.384222701471,0.0243802293792,0.128661620158,0.298642171835,0.610105826868,0.164964153893,0.179867203049,0.346301839473,0.101983653167,0.167470441275,0.808591107001,0.0301062410366,0.2598682254,0.453963337822,0.82551887894,0.292690907189,0.0364891370844,0.0298329784409,0.820082224093,0.593746703342,0.826574007294,0.608025691587,0.514741258317,0.405972632755,0.446932128797,0.679383561277,0.109867392671,0.518038797356,0.25794832035,0.196816537323,0.250288758811,0.705551981695,0.513089886025,0.510122688046,0.602789412309,0.1217202704,0.129058490627,0.176673582758,0.261893686767,0.231478615858,0.648335199052,0.113296762439,0.138973662484,0.214531329571,0.677337848611,0.840315448864,0.241547841068,0.485936697384,0.204588542775,0.787363907898,0.572822962055,0.325306508282,0.400394385169,0.769241274527,0.248752902649,0.383376430397,0.224190902533,0.0994445484129,0.458048587356,0.117597062914,0.154104956594,0.551009371435,0.432375442929,0.524557727473
refined products,0.524739786807,0.0186127157655,0.451135233129,0.109426737264,0.431038730126,0.440082153601,0.418825378093,0.0484938714552,0.0827115891131,0.40853321408,0.165117107869,0.0477269998624,0.512883420008,1.0,0.461067204183,0.199542196161,0.0438072208333,0.0947482577671,0.420472085185,0.0147730307245,0.0971096200951,0.551393085144,0.120640055619,0.522776145978,0.407059387388,0.26043352768,0.476385982052,0.365477641701,0.343403982948,0.119319533873,0.0159407576705,0.314383653265,0.413277446192,0.261584422744,0.0553005967736,0.309317054579,0.481642654847,0.347752204598,0.491770369289,0.427781541803,0.459937419287,0.44130377754,0.424142312959,0.0584666901356,0.0817848105097,0.184788562862,0.0685021912062,0.152906995995,0.235120178674,0.386647794657,0.251289441615,0.335190687839,0.307300141533,0.505305303658,0.282579288261,0.330429594387,0.487513952978,0.0121603757682,0.279616878668,0.484569989582,0.156166400975,0.126881700014,0.103661294609,0.13361721083,0.227311798331,0.0960335691468,0.0188195232337,0.222763257163,0.443500765893,0.208727316999,0.0780093787599,0.0112594101794,0.143776000792,0.243832243689,0.0492201032163,0.053824786373,0.188933677419,0.0316733875649,0.116548815851,0.464298205483,0.00723983176186,0.287131701224,0.204660907435,0.529061030321,0.0756704929763,0.0360401592919,0.0377402278935,0.435474272725,0.392323856141,0.523432576537,0.295415503543,0.301588166864,0.114708003863,0.300301525913,0.370880113555,0.302282709746,0.21156462893,0.0697460187005,0.178397348249,0.0449720175414,0.396421312921,0.212696333925,0.288075413091,0.196761478477,0.0235968717919,0.00336044046982,0.214078472693,0.0935693882931,0.0889609745574,0.4105919933,0.0317960551998,0.134224401253,0.35404890968,0.38829805148,0.482315841856,0.115484309302,0.159779727283,0.0342601120268,0.519779575052,0.348650552455,0.158874560906,0.207397692076,0.488534669849,0.134237811447,0.199452127397,0.120118391526,0.13665927038,0.197053350614,0.122189312289,0.05610398917,0.372846196287,0.164939451269,0.379775337514
refinery,0.521847831298,0.239748017793,0.348506577433,0.235351587607,0.419395017778,0.444644975277,0.566855118288,0.333985826625,0.206609027504,0.353428596075,0.401720924732,0.173797010172,0.696672646415,0.461067204183,1.0,0.167481852532,0.0526874084602,0.0298235079352,0.612999296377,0.200769152167,0.0139885809827,0.547986158649,0.0274950150087,0.62716128398,0.370760036751,0.348663011348,0.547868893421,0.59051684016,0.468315316928,0.0450562302732,0.0625792412239,0.224181311813,0.695306184029,0.374567941878,0.318224744291,0.613858830186,0.561473676245,0.427426705411,0.562054806585,0.604310699291,0.583681298424,0.481006890789,0.458194118087,0.00977231612152,0.15824571147,0.214093021539,0.097215190057,0.369313916578,0.0222060989443,0.757205067596,0.557645222215,0.48808747744,0.39469006814,0.479330443555,0.405399931535,0.581775181558,0.568109097971,0.0400812131078,0.480469570139,0.623340282665,0.335277706103,0.0276172584433,0.200811497589,0.30600587675,0.0695152748115,0.0522605957483,0.0100165965018,0.265453753475,0.600863949698,0.256650105775,0.013399197863,0.236703736678,0.290734984276,0.495705448959,0.0720979207676,0.0573641219107,0.305540225939,0.0783252467986,0.0257197863307,0.517302714114,0.124854217482,0.344443759668,0.464819637785,0.514114820826,0.199280322393,0.0263455445928,0.00955496406337,0.529235531748,0.31306027208,0.529873278347,0.463292162946,0.395568221819,0.288165969053,0.31518812939,0.561711203166,0.176116592005,0.334680521936,0.186564879177,0.084068017016,0.205316693055,0.418546747805,0.341051164069,0.358525835552,0.40729273557,0.108576984062,0.0256236978028,0.108405626781,0.0744799374631,0.0466104395904,0.598183157851,0.143290790314,0.312866733659,0.162730366479,0.711799404519,0.731935945067,0.0526138796036,0.432746495709,0.21961163692,0.492930625883,0.592592869742,0.48052566971,0.406873053025,0.506738830833,0.351413841575,0.376158733927,0.21717698519,0.245769883149,0.352739667943,0.0843284011756,0.141799180563,0.615041408137,0.308982747027,0.226619763012
residual fuel oil,0.181476244594,0.0526407741522,0.100879510332,0.228463402189,0.0447377009192,0.147199203129,0.287720564987,0.316568133234,0.0152085784242,0.411897913075,0.0609330555418,0.0890419103151,0.300437883655,0.199542196161,0.167481852532,1.0,0.070371038074,0.110620577486,0.219440633471,0.0081296649827,0.105438641396,0.293667572058,0.0426203888936,0.266674082835,0.136329351305,0.257141901673,0.177903020902,0.285466587673,0.338153085202,0.0941780574011,0.0591254074114,0.076740664315,0.365928037168,0.0111311780887,0.21162002059,0.218747280451,0.297965290894,0.141522811479,0.239522138691,0.318012315867,0.225419181942,0.178602329892,0.190863384915,0.22332888414,0.281642914912,0.295647349251,0.0919599026533,0.0977746246106,0.146520592718,0.118938440859,0.0818655006662,0.0531033890212,0.0963430248758,0.101222402319,0.154451459864,0.241642423463,0.26149732715,0.240826496287,0.0715814877722,0.340292527459,0.088166947027,0.10647068659,0.216269511814,0.109258182075,0.299844630511,0.1466034859,0.18003885481,0.127549753499,0.270274498745,0.0594206613521,0.0696596456987,0.096509802386,0.212968803978,0.239507786981,0.095936668348,0.221212243462,0.174870419481,0.0353677708175,0.0643064456538,0.210765147708,0.0151426642156,0.00400723305622,0.0225442363744,0.133460385233,0.0631771928666,0.172358958646,0.29634922972,0.196247258041,0.0423122994287,0.279470300795,0.100391419647,0.326986063838,0.0201395624209,0.237199951347,0.154580991874,0.0412076857685,0.396963077279,0.0478243047316,0.172494481851,0.157091631857,0.101009366042,0.298754436926,0.313009372582,0.0932518585689,0.0800151147844,0.118076324071,0.0668655923617,0.113205541172,0.095704400872,0.180047094087,0.124742317581,0.0813650925764,0.171016282256,0.0961055759846,0.229588164431,0.101750349452,0.140643308996,0.054082758839,0.105870037143,0.0138717720855,0.106659014316,0.134594406955,0.240916347665,0.113835528247,0.186802501176,0.0506298004834,0.0587177307627,0.263816338435,0.203265917196,0.0607267039501,0.00105454351385,0.246237126075,0.204633393676
wti,0.152404577583,0.00398182015816,0.0776428571561,0.159645898187,0.137420784955,0.261996594499,0.117061742292,0.299148586719,0.903088863505,0.12805947854,0.0139527152643,0.70027771842,0.180391201078,0.0438072208333,0.0526874084602,0.070371038074,1.0,0.92953022439,0.175511291997,0.302139833843,0.115007396969,0.205158030493,0.0868406362173,0.112754278619,0.0653316011317,0.523958448058,0.190360100284,0.101626151798,0.367434023206,0.925156023125,0.926026904337,0.177146361763,0.00386059795576,0.0779505490216,0.0141103310704,0.0128646089494,0.283489742101,0.131804373013,0.182837040637,0.181004033025,0.0528547674576,0.311683496813,0.107251793345,0.231271067721,0.355823049621,0.187362890522,0.0148606675375,0.735875670351,0.355060558245,0.0107086541864,0.283885168248,0.320590821287,0.272003419997,0.171540037087,0.188821562632,0.0186310752394,0.156055236205,0.209231241608,0.323770042763,0.1750803678,0.263341572421,0.0208335132197,0.0180961214467,0.693988128682,0.166039548531,0.0216371383708,0.104275120276,0.152032000939,0.0405060313472,0.0417208057332,0.166433314088,0.261790889657,0.53123846867,0.132610562477,0.00418248655022,0.0807739095696,0.582982091225,0.91256547186,0.322613224707,0.174519080772,0.874051786815,0.13687503695,0.438065317474,0.158828299692,0.141009667674,0.0248044658518,0.0574756235553,0.000458301452016,0.149139684044,0.0958066437511,0.0518225480794,0.0290997154093,0.217254683684,0.409356027535,0.223079359394,0.0315895196982,0.100878388062,0.155037532026,0.0469009104577,0.0777518346019,0.19404681774,0.0730075221809,0.00692946390969,0.10380875092,0.340388348841,0.145153546531,0.0431592867321,0.957902318996,0.959054140982,0.281895180527,0.0158350410793,0.59159964455,0.0478525662746,0.144407699086,0.11747336369,0.949655876303,0.0700626845683,0.0208433147963,0.15935311686,0.166442588785,0.0865883880148,0.474113561192,0.185965722728,0.715670567301,0.247186815813,0.229364847446,0.0159564890871,0.117948670935,0.00424702686319,0.0769849764676,0.137919824678,0.0423048117125,0.268346889678
oil barrel,0.230109687068,0.0151378663261,0.181542341381,0.211802040232,0.138193644394,0.265967339215,0.178326787072,0.343943161777,0.907557780764,0.228103293274,0.00432765949409,0.683594524048,0.206682960403,0.0947482577671,0.0298235079352,0.110620577486,0.92953022439,1.0,0.240172828044,0.271114473673,0.109496562014,0.271823187518,0.0537575845836,0.192675727987,0.112336068068,0.557616021645,0.249094417296,0.108239818071,0.456655638804,0.984014177553,0.963547330799,0.162176908918,0.0081652775078,0.00883410160887,0.0937159821817,0.0644569060002,0.362751437204,0.172133795524,0.242275324265,0.253091902982,0.0860084664348,0.400894078249,0.015643001781,0.245657164937,0.392259534194,0.2484982252,0.109961449767,0.769339947242,0.514521302314,0.0461016286109,0.362614726796,0.405796415807,0.275560771169,0.224997529389,0.238923258196,0.00125626424406,0.12365310923,0.214694523459,0.341229721705,0.264117502323,0.230893571172,0.10452609747,0.0653200682827,0.715455905466,0.21523530555,0.0111873185105,0.126820986706,0.216115669384,0.0796261497062,0.0879541607067,0.101619395863,0.368589772514,0.557715698585,0.113446899393,0.00619117364293,0.0271151042372,0.576101118035,0.944738749758,0.28429391422,0.227912728092,0.888246937069,0.183962128344,0.547930022038,0.233515572673,0.0289264532505,0.158069540044,0.0412769601734,0.0525148660726,0.151596877804,0.170884274145,0.0771313041019,0.09780409251,0.268774689846,0.511187757316,0.201295956537,0.0173303394219,0.168492303864,0.132099022108,0.00893949441326,0.108578481176,0.223558133542,0.120186214015,0.0239221053661,0.150729980558,0.230905911318,0.121061024778,0.052615920026,0.965070831482,0.961906197526,0.317072111333,0.0132948299662,0.622346332514,0.0507044691022,0.189368036569,0.115252850433,0.98120901572,0.0756113384167,0.0950352111986,0.218510885408,0.217897011074,0.159808180705,0.511542269203,0.236549968981,0.743605090708,0.246358322714,0.361149333893,0.0566681096757,0.193666168179,0.0767663657222,0.0879042057105,0.216216131687,0.0669918378603,0.355235373091
petroleum industry,0.85201056756,0.00546423904366,0.620905263482,0.420209744027,0.693503612875,0.60081039202,0.829677356066,0.0947545022181,0.0297538324279,0.449807320675,0.441971468042,0.020246355946,0.881497655907,0.420472085185,0.612999296377,0.219440633471,0.175511291997,0.240172828044,1.0,0.341088448029,0.0998292285048,0.834739760436,0.0501168952539,0.904738599241,0.69517215063,0.473291608575,0.81710868461,0.727804569424,0.609784966924,0.254832286343,0.170445987957,0.125101606891,0.764773465265,0.586102007111,0.090753828132,0.464795005475,0.895377832951,0.76277930422,0.867216572668,0.804738136679,0.749813999551,0.789056918274,0.75157196602,0.0462700316419,0.333730175212,0.175595166456,0.285357374383,0.230190943202,0.398672015482,0.512497258756,0.305030025842,0.423308642126,0.556025394424,0.851253175273,0.485673255451,0.734822162449,0.626142227847,0.0117965859711,0.491762974516,0.885491713952,0.400940065683,0.0500988721595,0.307347103152,0.161178596698,0.27352599015,0.0767688671706,0.00426568545046,0.197417301905,0.833167644703,0.493602593384,0.00174941688103,0.0789659367428,0.167213675487,0.606521163444,0.205482515786,0.231370729779,0.188232126051,0.143038261213,0.158179543995,0.843798541462,0.0666739441589,0.118965478422,0.2455976498,0.85769704916,0.259835753628,0.171122272056,0.123092320121,0.86055011686,0.609556807764,0.854925864007,0.549074616788,0.527867393762,0.404309270698,0.444824633581,0.580638967051,0.132927322739,0.514009216453,0.205412150361,0.204289746516,0.233010804833,0.784954518146,0.465567568593,0.540299172966,0.695592501884,0.094983522621,0.146198299958,0.224555062103,0.265801688239,0.237355982209,0.479204114282,0.0485910076771,0.00313822376182,0.287222255768,0.562637612308,0.767653918087,0.262834779994,0.432347670727,0.170073013137,0.834402102011,0.481845461903,0.269270647951,0.233196908103,0.743340001946,0.124491374783,0.421499584723,0.0274799703766,0.132477544917,0.469338883451,0.101845669574,0.231562817499,0.471674536541,0.412788220179,0.618814465994
crude inventories,0.215523669846,0.0262657074674,0.195744526555,0.04582652121,0.20442785367,0.161464168638,0.145104780886,0.0634419962576,0.295904865903,0.0205168249236,0.246397238264,0.424107184693,0.161953989539,0.0147730307245,0.200769152167,0.0081296649827,0.302139833843,0.271114473673,0.341088448029,1.0,0.0265531897066,0.166562934172,0.116282500924,0.189464970358,0.214910076183,0.132552374407,0.192726117345,0.0693647708365,0.151550619692,0.289953353874,0.28340146837,0.20725804658,0.0432502331256,0.0118001155766,0.274630212419,0.20656679535,0.221536267375,0.153978007893,0.205952987986,0.10058456525,0.0484431479403,0.222611152922,0.0945370013754,0.0678011619972,0.270951193778,0.00967824792741,0.204182508658,0.173032533009,0.395483615934,0.0268318680789,0.151854966461,0.0939296332616,0.107622547097,0.253807501232,0.111629869588,0.0400449626514,0.179787424957,0.161327894886,0.136620830198,0.220410504866,0.241033715358,0.112459141682,0.175054273125,0.255124411659,0.0100098987003,0.235060152102,0.0379392115483,0.0948108015716,0.242116660609,0.130349237094,0.0742306800081,0.0723467890924,0.177259045171,0.306258384213,0.0551904151673,0.0900944654946,0.379368330841,0.285504946099,0.15474934575,0.246918740381,0.267544497898,0.0486419331586,0.19342078529,0.265173216923,0.190609940695,0.0385298917088,0.137198201955,0.287996798656,0.203694474194,0.209948748625,0.0294345810145,0.207200521202,0.185611312148,0.145228695451,0.100870380183,0.179444895179,0.292516042506,0.234609396943,0.0162308730016,0.11673813264,0.190138108293,0.10114325746,0.134824148359,0.204474123464,0.221811676706,0.0938583590396,0.0883177676552,0.282900432443,0.280317812861,0.128078384227,0.0066162257044,0.449737575252,0.269858184838,0.0436296202335,0.0456241817814,0.302935723465,0.190547348201,0.027426060581,0.255384929222,0.000476504023495,0.145987058867,0.366010943459,0.133094552112,0.341491324355,0.189239402374,0.243344992586,0.0921154148704,0.128951988645,0.0661546601849,0.207105225998,0.0234990870517,0.199698668935,0.299814303074
lease condensate,0.00213453836905,0.00619304653491,0.0525594193703,0.0126956378508,0.0658289751571,0.024264823487,0.179718826768,0.0474465222254,0.0965043301718,0.0183115202811,0.0107538090267,0.0255753514444,0.0384560401077,0.0971096200951,0.0139885809827,0.105438641396,0.115007396969,0.109496562014,0.0998292285048,0.0265531897066,1.0,0.121754782664,0.0113904120046,0.0849952689532,0.0714161374679,0.0763372437285,0.0783427922738,0.0233914848639,0.156421819971,0.110816219451,0.0803172094074,0.108946163257,0.00920021077506,0.0246095250079,0.0728281719978,0.122002121348,0.100279705459,0.0184214373262,0.134420638107,0.10800719437,0.0582075961304,0.0652454802097,0.0549054659711,0.1467996702,0.281724228523,0.0304139204719,0.117021381973,0.0942211784419,0.0734882106991,0.144370179413,0.0993863053071,0.0279595313437,0.0248468116251,0.0887647979129,0.128614829089,0.0551462277751,0.113120018212,0.0229953037295,0.0917131203132,0.0659381292431,0.013509351153,0.0740031113958,0.0219864046916,0.213065133878,0.0114627579365,0.11085961902,0.0968981241251,0.0582114714547,0.0851015342877,0.0895638332724,0.0714737794421,0.0418272290447,0.205107915748,0.0880410845828,0.0709254038334,0.0122850971333,0.0659806836915,0.11428384344,0.02787713273,0.100050776158,0.0749763393301,0.230382540517,0.0948896729863,0.139629132871,0.0773673898376,0.0280354497598,0.0532251741963,0.0773803300779,0.0887596273462,0.0264814202545,0.0303083062629,0.0697930229027,0.0277489419858,0.142165194449,0.199407189746,0.0887906882936,0.0784209293395,0.00243891759969,0.223672871957,0.00570589927362,0.0640770069475,0.100886898954,0.0526512548794,0.0170892991704,0.0872233820124,0.327447979464,0.0597169832127,0.111502967343,0.0989012228666,0.0940788343518,0.0959435725998,0.119590646528,0.153246703157,0.0738451256409,0.0511263544264,0.111542802097,0.142870603804,0.159270076458,0.0279426161137,0.124951974266,0.309862942562,0.00819332446466,0.107747482753,0.122530963385,0.0525429179382,0.140841300343,0.05264047059,0.137596042486,0.159437492986,0.0170097422099,0.143159468312,0.253547593337,0.105897301235
hydrocarbons,0.875404651878,0.0717670421334,0.689717631742,0.389849492723,0.809260355213,0.707869821714,0.788099161603,0.0690282753745,0.0175353789798,0.538021512651,0.348527688428,0.0534585269371,0.836372761802,0.551393085144,0.547986158649,0.293667572058,0.205158030493,0.271823187518,0.834739760436,0.166562934172,0.121754782664,1.0,0.104438876698,0.827199825229,0.820281554932,0.446177806986,0.931519190306,0.747261878365,0.585010359452,0.276094938709,0.18744792743,0.322774390352,0.725838421591,0.541988624287,0.162016755847,0.52495135715,0.84026455237,0.707310500065,0.927879138759,0.734766841961,0.78098574266,0.72357732298,0.780173135715,0.12439641285,0.287644537066,0.271400849914,0.275081251344,0.217955207317,0.329700591816,0.48227869282,0.285026028968,0.49238213112,0.640065371991,0.886603063176,0.524748025289,0.77967725286,0.669120143436,0.158317877273,0.412314524433,0.770532835058,0.381842757392,0.138211878459,0.36976371597,0.147800080346,0.320326324609,0.17252368238,0.159401967157,0.255222395611,0.822552382614,0.654161228071,0.198456731991,0.0744982202221,0.116780765198,0.631713459561,0.215515053041,0.0696276001741,0.259918686013,0.168020108598,0.153549285463,0.922091475901,0.097969121736,0.255097958582,0.251785666423,0.795747222217,0.304177643766,0.141551220322,0.123574838569,0.738350248407,0.725643248735,0.861182643836,0.664987863611,0.523964134991,0.419291295992,0.436664801793,0.592449683996,0.151748449265,0.537397040236,0.306145319565,0.115577950282,0.315697131417,0.792284761689,0.378771077311,0.615956058481,0.56104143118,0.0558144641788,0.249037406457,0.43326452633,0.298433059168,0.272377128145,0.560695806535,0.130270870037,0.0303726648195,0.100539022933,0.5441080706,0.735616593067,0.295323136361,0.510889589301,0.0334363032225,0.803719294263,0.44121735573,0.275375600473,0.366664869905,0.855662135115,0.0930565992022,0.426849977992,0.0438804050308,0.352437702928,0.491739499462,0.0226045187596,0.159940199211,0.434360179992,0.447113526152,0.621177361368
